nivel,fuente,pais_region,anio,variable,valor,unidad
global,OWID,Malta,2013,pct_raee_reciclado,97.5,%
global,OWID,Malta,2014,pct_raee_reciclado,107.1,%
global,OWID,Malta,2015,pct_raee_reciclado,65.1,%
global,OWID,Malta,2016,pct_raee_reciclado,103.4,%
global,OWID,Malta,2017,pct_raee_reciclado,72.1,%
global,OWID,Moldova,2021,pct_raee_reciclado,100.0,%
global,OWID,Mongolia,2020,pct_raee_reciclado,100.0,%
global,OWID,Mongolia,2021,pct_raee_reciclado,100.0,%
global,OWID,Mongolia,2022,pct_raee_reciclado,100.0,%
global,OWID,Mongolia,2023,pct_raee_reciclado,100.0,%
global,OWID,Netherlands,2005,pct_raee_reciclado,75.6,%
global,OWID,Netherlands,2006,pct_raee_reciclado,77.8,%
global,OWID,Netherlands,2007,pct_raee_reciclado,79.0,%
global,OWID,Netherlands,2008,pct_raee_reciclado,81.1,%
global,OWID,Netherlands,2009,pct_raee_reciclado,78.8,%
global,OWID,Netherlands,2010,pct_raee_reciclado,79.9,%
global,OWID,Netherlands,2011,pct_raee_reciclado,81.8,%
global,OWID,Netherlands,2012,pct_raee_reciclado,83.0,%
global,OWID,Netherlands,2013,pct_raee_reciclado,83.1,%
global,OWID,Netherlands,2014,pct_raee_reciclado,82.4,%
global,OWID,Netherlands,2015,pct_raee_reciclado,82.1,%
global,OWID,Netherlands,2016,pct_raee_reciclado,80.9,%
global,OWID,Netherlands,2017,pct_raee_reciclado,81.6,%
global,OWID,Netherlands,2018,pct_raee_reciclado,75.6,%
global,OWID,Niger,2012,pct_raee_reciclado,100.0,%
global,OWID,Niger,2013,pct_raee_reciclado,100.0,%
global,OWID,Niger,2014,pct_raee_reciclado,100.0,%
global,OWID,Niger,2015,pct_raee_reciclado,100.0,%
global,OWID,Niger,2016,pct_raee_reciclado,100.0,%
global,OWID,Niger,2017,pct_raee_reciclado,100.0,%
global,OWID,Niger,2018,pct_raee_reciclado,100.0,%
global,OWID,Niger,2019,pct_raee_reciclado,100.0,%
global,OWID,Northern Africa and Western Asia (UN SDG),2010,pct_raee_reciclado,0.12,%
global,OWID,Northern Africa and Western Asia (UN SDG),2011,pct_raee_reciclado,0.11,%
global,OWID,Northern Africa and Western Asia (UN SDG),2012,pct_raee_reciclado,0.1,%
global,OWID,Northern Africa and Western Asia (UN SDG),2013,pct_raee_reciclado,0.08,%
global,OWID,Northern Africa and Western Asia (UN SDG),2014,pct_raee_reciclado,0.51,%
global,OWID,Northern Africa and Western Asia (UN SDG),2015,pct_raee_reciclado,4.67,%
global,OWID,Northern Africa and Western Asia (UN SDG),2016,pct_raee_reciclado,4.91,%
global,OWID,Northern Africa and Western Asia (UN SDG),2017,pct_raee_reciclado,5.18,%
global,OWID,Northern Africa and Western Asia (UN SDG),2018,pct_raee_reciclado,5.36,%
global,OWID,Northern Africa and Western Asia (UN SDG),2019,pct_raee_reciclado,5.81,%
global,OWID,Northern Africa and Western Asia (UN SDG),2020,pct_raee_reciclado,6.13,%
global,OWID,Northern Africa and Western Asia (UN SDG),2021,pct_raee_reciclado,6.54,%
global,OWID,Northern Africa and Western Asia (UN SDG),2022,pct_raee_reciclado,6.08,%
global,OWID,Northern America (UN),2010,pct_raee_reciclado,54.75,%
global,OWID,Northern America (UN),2011,pct_raee_reciclado,55.36,%
global,OWID,Northern America (UN),2012,pct_raee_reciclado,55.82,%
global,OWID,Northern America (UN),2013,pct_raee_reciclado,56.52,%
global,OWID,Northern America (UN),2014,pct_raee_reciclado,42.83,%
global,OWID,Northern America (UN),2015,pct_raee_reciclado,57.55,%
global,OWID,Northern America (UN),2016,pct_raee_reciclado,54.83,%
global,OWID,Northern America (UN),2017,pct_raee_reciclado,53.72,%
global,OWID,Northern America (UN),2018,pct_raee_reciclado,53.45,%
global,OWID,Northern America (UN),2019,pct_raee_reciclado,51.98,%
global,OWID,Northern America (UN),2020,pct_raee_reciclado,52.06,%
global,OWID,Northern America (UN),2021,pct_raee_reciclado,52.11,%
global,OWID,Northern America (UN),2022,pct_raee_reciclado,52.13,%
global,OWID,Norway,2005,pct_raee_reciclado,98.2,%
global,OWID,Norway,2006,pct_raee_reciclado,80.1,%
global,OWID,Norway,2007,pct_raee_reciclado,81.4,%
global,OWID,Norway,2008,pct_raee_reciclado,81.5,%
global,OWID,Norway,2009,pct_raee_reciclado,79.3,%
global,OWID,Norway,2010,pct_raee_reciclado,81.5,%
global,OWID,Norway,2011,pct_raee_reciclado,81.7,%
global,OWID,Norway,2012,pct_raee_reciclado,78.9,%
global,OWID,Norway,2013,pct_raee_reciclado,80.8,%
global,OWID,Norway,2014,pct_raee_reciclado,80.1,%
global,OWID,Norway,2015,pct_raee_reciclado,82.4,%
global,OWID,Norway,2016,pct_raee_reciclado,85.4,%
global,OWID,Norway,2017,pct_raee_reciclado,86.2,%
global,OWID,Norway,2018,pct_raee_reciclado,81.4,%
global,OWID,Oceania (UN),2012,pct_raee_reciclado,8.07,%
global,OWID,Oceania (UN),2013,pct_raee_reciclado,7.63,%
global,OWID,Oceania (UN),2014,pct_raee_reciclado,7.64,%
global,OWID,Oceania (UN),2015,pct_raee_reciclado,8.86,%
global,OWID,Oceania (UN),2016,pct_raee_reciclado,8.86,%
global,OWID,Oceania (UN),2017,pct_raee_reciclado,8.86,%
global,OWID,Oceania (UN),2018,pct_raee_reciclado,8.86,%
global,OWID,Oceania (UN),2019,pct_raee_reciclado,41.57,%
global,OWID,Oceania (UN),2020,pct_raee_reciclado,41.42,%
global,OWID,Oceania (UN),2021,pct_raee_reciclado,41.42,%
global,OWID,Oceania (UN),2022,pct_raee_reciclado,41.35,%
global,OWID,Oman,2023,pct_raee_reciclado,100.0,%
global,OWID,Oman,2024,pct_raee_reciclado,100.0,%
global,OWID,Poland,2006,pct_raee_reciclado,47.8,%
global,OWID,Poland,2007,pct_raee_reciclado,55.6,%
global,OWID,Poland,2008,pct_raee_reciclado,39.2,%
global,OWID,Poland,2009,pct_raee_reciclado,82.3,%
global,OWID,Poland,2010,pct_raee_reciclado,78.4,%
global,OWID,Poland,2011,pct_raee_reciclado,90.0,%
global,OWID,Poland,2012,pct_raee_reciclado,76.3,%
global,OWID,Poland,2013,pct_raee_reciclado,75.6,%
global,OWID,Poland,2014,pct_raee_reciclado,73.5,%
global,OWID,Poland,2015,pct_raee_reciclado,69.7,%
global,OWID,Poland,2016,pct_raee_reciclado,82.2,%
global,OWID,Poland,2017,pct_raee_reciclado,82.7,%
global,OWID,Poland,2018,pct_raee_reciclado,87.6,%
global,OWID,Portugal,2005,pct_raee_reciclado,100.0,%
global,OWID,Portugal,2006,pct_raee_reciclado,89.5,%
global,OWID,Portugal,2007,pct_raee_reciclado,91.9,%
global,OWID,Portugal,2008,pct_raee_reciclado,84.8,%
global,OWID,Portugal,2009,pct_raee_reciclado,85.1,%
global,OWID,Portugal,2010,pct_raee_reciclado,85.0,%
global,OWID,Portugal,2011,pct_raee_reciclado,83.0,%
global,OWID,Portugal,2012,pct_raee_reciclado,86.6,%
global,OWID,Portugal,2013,pct_raee_reciclado,86.6,%
global,OWID,Portugal,2014,pct_raee_reciclado,76.9,%
global,OWID,Portugal,2015,pct_raee_reciclado,78.0,%
global,OWID,Portugal,2016,pct_raee_reciclado,82.1,%
global,OWID,Portugal,2017,pct_raee_reciclado,80.9,%
global,OWID,Romania,2007,pct_raee_reciclado,11.0,%
global,OWID,Romania,2008,pct_raee_reciclado,25.3,%
global,OWID,Romania,2009,pct_raee_reciclado,79.4,%
global,OWID,Romania,2010,pct_raee_reciclado,84.7,%
global,OWID,Romania,2011,pct_raee_reciclado,85.1,%
global,OWID,Romania,2012,pct_raee_reciclado,84.3,%
global,OWID,Romania,2013,pct_raee_reciclado,86.7,%
global,OWID,Romania,2014,pct_raee_reciclado,87.3,%
global,OWID,Romania,2015,pct_raee_reciclado,66.0,%
global,OWID,Romania,2016,pct_raee_reciclado,74.0,%
global,OWID,Senegal,2014,pct_raee_reciclado,1.39,%
global,OWID,Senegal,2015,pct_raee_reciclado,2.04,%
global,OWID,Senegal,2016,pct_raee_reciclado,0.69,%
global,OWID,Senegal,2017,pct_raee_reciclado,0.24,%
global,OWID,Slovakia,2005,pct_raee_reciclado,71.8,%
global,OWID,Slovakia,2006,pct_raee_reciclado,83.7,%
global,OWID,Slovakia,2007,pct_raee_reciclado,83.8,%
global,OWID,Slovakia,2008,pct_raee_reciclado,85.4,%
global,OWID,Slovakia,2009,pct_raee_reciclado,80.9,%
global,OWID,Slovakia,2010,pct_raee_reciclado,87.1,%
global,OWID,Slovakia,2011,pct_raee_reciclado,86.6,%
global,OWID,Slovakia,2012,pct_raee_reciclado,87.8,%
global,OWID,Slovakia,2013,pct_raee_reciclado,85.1,%
global,OWID,Slovakia,2014,pct_raee_reciclado,90.7,%
global,OWID,Slovakia,2015,pct_raee_reciclado,86.7,%
global,OWID,Slovakia,2016,pct_raee_reciclado,89.4,%
global,OWID,Slovakia,2017,pct_raee_reciclado,88.6,%
global,OWID,Slovakia,2018,pct_raee_reciclado,88.9,%
global,OWID,Slovenia,2009,pct_raee_reciclado,67.5,%
global,OWID,Slovenia,2010,pct_raee_reciclado,78.5,%
global,OWID,Slovenia,2011,pct_raee_reciclado,75.1,%
global,OWID,Slovenia,2012,pct_raee_reciclado,79.7,%
global,OWID,Slovenia,2013,pct_raee_reciclado,51.0,%
global,OWID,Slovenia,2014,pct_raee_reciclado,81.6,%
global,OWID,Slovenia,2015,pct_raee_reciclado,86.2,%
global,OWID,Slovenia,2016,pct_raee_reciclado,75.8,%
global,OWID,Slovenia,2017,pct_raee_reciclado,86.9,%
global,OWID,Slovenia,2018,pct_raee_reciclado,84.6,%
global,OWID,Small Island Developing States (SIDS),2010,pct_raee_reciclado,0.72,%
global,OWID,Small Island Developing States (SIDS),2011,pct_raee_reciclado,0.72,%
global,OWID,Small Island Developing States (SIDS),2012,pct_raee_reciclado,0.03,%
global,OWID,Small Island Developing States (SIDS),2013,pct_raee_reciclado,0.03,%
global,OWID,Small Island Developing States (SIDS),2014,pct_raee_reciclado,0.03,%
global,OWID,Small Island Developing States (SIDS),2015,pct_raee_reciclado,0.04,%
global,OWID,Small Island Developing States (SIDS),2016,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2017,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2018,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2019,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2020,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2021,pct_raee_reciclado,0.05,%
global,OWID,Small Island Developing States (SIDS),2022,pct_raee_reciclado,0.05,%
global,OWID,Spain,2006,pct_raee_reciclado,69.8,%
global,OWID,Spain,2007,pct_raee_reciclado,78.7,%
global,OWID,Spain,2008,pct_raee_reciclado,79.8,%
global,OWID,Spain,2009,pct_raee_reciclado,65.7,%
global,OWID,Spain,2010,pct_raee_reciclado,67.4,%
global,OWID,Spain,2011,pct_raee_reciclado,80.3,%
global,OWID,Spain,2012,pct_raee_reciclado,84.5,%
global,OWID,Spain,2013,pct_raee_reciclado,82.0,%
global,OWID,Spain,2014,pct_raee_reciclado,76.9,%
global,OWID,Spain,2015,pct_raee_reciclado,75.7,%
global,OWID,Spain,2016,pct_raee_reciclado,87.8,%
global,OWID,Spain,2017,pct_raee_reciclado,83.1,%
global,OWID,Spain,2018,pct_raee_reciclado,86.2,%
global,OWID,Sub-Saharan Africa (UN SDG),2010,pct_raee_reciclado,0.21,%
global,OWID,Sub-Saharan Africa (UN SDG),2011,pct_raee_reciclado,0.2,%
global,OWID,Sub-Saharan Africa (UN SDG),2012,pct_raee_reciclado,0.01,%
global,OWID,Sub-Saharan Africa (UN SDG),2013,pct_raee_reciclado,0.01,%
global,OWID,Sub-Saharan Africa (UN SDG),2014,pct_raee_reciclado,0.01,%
global,OWID,Sub-Saharan Africa (UN SDG),2015,pct_raee_reciclado,1.28,%
global,OWID,Sub-Saharan Africa (UN SDG),2016,pct_raee_reciclado,1.25,%
global,OWID,Sub-Saharan Africa (UN SDG),2017,pct_raee_reciclado,1.22,%
global,OWID,Sub-Saharan Africa (UN SDG),2018,pct_raee_reciclado,1.26,%
global,OWID,Sub-Saharan Africa (UN SDG),2019,pct_raee_reciclado,1.27,%
global,OWID,Sub-Saharan Africa (UN SDG),2020,pct_raee_reciclado,1.26,%
global,OWID,Sub-Saharan Africa (UN SDG),2021,pct_raee_reciclado,1.24,%
global,OWID,Sub-Saharan Africa (UN SDG),2022,pct_raee_reciclado,1.23,%
global,OWID,Sweden,2005,pct_raee_reciclado,94.3,%
global,OWID,Sweden,2006,pct_raee_reciclado,94.3,%
global,OWID,Sweden,2007,pct_raee_reciclado,81.9,%
global,OWID,Sweden,2008,pct_raee_reciclado,82.5,%
global,OWID,Sweden,2009,pct_raee_reciclado,84.0,%
global,OWID,Sweden,2010,pct_raee_reciclado,83.9,%
global,OWID,Sweden,2011,pct_raee_reciclado,83.6,%
global,OWID,Sweden,2012,pct_raee_reciclado,84.3,%
global,OWID,Sweden,2013,pct_raee_reciclado,83.7,%
global,OWID,Sweden,2014,pct_raee_reciclado,84.1,%
global,OWID,Sweden,2015,pct_raee_reciclado,83.6,%
global,OWID,Sweden,2016,pct_raee_reciclado,83.4,%
global,OWID,Sweden,2017,pct_raee_reciclado,83.5,%
global,OWID,Sweden,2018,pct_raee_reciclado,83.3,%
global,OWID,Ukraine,2010,pct_raee_reciclado,433.33,%
global,OWID,Ukraine,2011,pct_raee_reciclado,668.33,%
global,OWID,Ukraine,2012,pct_raee_reciclado,533.9,%
global,OWID,Ukraine,2013,pct_raee_reciclado,509.76,%
global,OWID,Ukraine,2014,pct_raee_reciclado,470.31,%
global,OWID,Ukraine,2015,pct_raee_reciclado,518.06,%
global,OWID,Ukraine,2016,pct_raee_reciclado,1147.5,%
global,OWID,Ukraine,2017,pct_raee_reciclado,975.61,%
global,OWID,Ukraine,2018,pct_raee_reciclado,573.68,%
global,OWID,Ukraine,2019,pct_raee_reciclado,653.33,%
global,OWID,United Kingdom,2007,pct_raee_reciclado,77.6,%
global,OWID,United Kingdom,2008,pct_raee_reciclado,76.0,%
global,OWID,United Kingdom,2009,pct_raee_reciclado,77.7,%
global,OWID,United Kingdom,2014,pct_raee_reciclado,80.6,%
global,OWID,United Kingdom,2015,pct_raee_reciclado,80.9,%
global,OWID,United Kingdom,2016,pct_raee_reciclado,81.6,%
global,OWID,United Kingdom,2017,pct_raee_reciclado,82.1,%
global,OWID,United Kingdom,2018,pct_raee_reciclado,86.2,%
global,OWID,World,2010,pct_raee_reciclado,23.31,%
global,OWID,World,2011,pct_raee_reciclado,22.1,%
global,OWID,World,2012,pct_raee_reciclado,20.59,%
global,OWID,World,2013,pct_raee_reciclado,23.52,%
global,OWID,World,2014,pct_raee_reciclado,20.45,%
global,OWID,World,2015,pct_raee_reciclado,23.38,%
global,OWID,World,2016,pct_raee_reciclado,23.99,%
global,OWID,World,2017,pct_raee_reciclado,23.4,%
global,OWID,World,2018,pct_raee_reciclado,23.21,%
global,OWID,World,2019,pct_raee_reciclado,23.31,%
global,OWID,World,2020,pct_raee_reciclado,23.1,%
global,OWID,World,2021,pct_raee_reciclado,22.68,%
global,OWID,World,2022,pct_raee_reciclado,22.3,%
global,OWID,Zimbabwe,2017,pct_raee_reciclado,0.75,%
global,Eurostat_WEEE,AT,2011,EE6_COL,45.5,AVG_3Y
global,Eurostat_WEEE,AT,2012,EE6_COL,47.7,AVG_3Y
global,Eurostat_WEEE,AT,2013,EE6_COL,47.6,AVG_3Y
global,Eurostat_WEEE,AT,2014,EE6_COL,49.1,AVG_3Y
global,Eurostat_WEEE,AT,2015,EE6_COL,50.2,AVG_3Y
global,Eurostat_WEEE,AT,2016,EE6_COL,50.1,AVG_3Y
global,Eurostat_WEEE,AT,2017,EE6_COL,62.4,AVG_3Y
global,Eurostat_WEEE,AT,2018,EE6_COL,57.6,AVG_3Y
global,Eurostat_WEEE,AT,2019,EE6_COL,62.1,AVG_3Y
global,Eurostat_WEEE,AT,2020,EE6_COL,62.1,AVG_3Y
global,Eurostat_WEEE,AT,2021,EE6_COL,56.5,AVG_3Y
global,Eurostat_WEEE,AT,2022,EE6_COL,50.1,AVG_3Y
global,Eurostat_WEEE,AT,2023,EE6_COL,48.5,AVG_3Y
global,Eurostat_WEEE,BE,2011,EE6_COL,39.3,AVG_3Y
global,Eurostat_WEEE,BE,2012,EE6_COL,39.4,AVG_3Y
global,Eurostat_WEEE,BE,2013,EE6_COL,38.8,AVG_3Y
global,Eurostat_WEEE,BE,2014,EE6_COL,38.6,AVG_3Y
global,Eurostat_WEEE,BE,2015,EE6_COL,41.4,AVG_3Y
global,Eurostat_WEEE,BE,2016,EE6_COL,47.9,AVG_3Y
global,Eurostat_WEEE,BE,2017,EE6_COL,46.1,AVG_3Y
global,Eurostat_WEEE,BE,2018,EE6_COL,49.4,AVG_3Y
global,Eurostat_WEEE,BE,2019,EE6_COL,51.2,AVG_3Y
global,Eurostat_WEEE,BE,2020,EE6_COL,50.7,AVG_3Y
global,Eurostat_WEEE,BE,2021,EE6_COL,50.2,AVG_3Y
global,Eurostat_WEEE,BE,2022,EE6_COL,49.1,AVG_3Y
global,Eurostat_WEEE,BE,2023,EE6_COL,50.0,AVG_3Y
global,Eurostat_WEEE,BG,2011,EE6_COL,57.9,AVG_3Y
global,Eurostat_WEEE,BG,2012,EE6_COL,72.8,AVG_3Y
global,Eurostat_WEEE,BG,2013,EE6_COL,67.8,AVG_3Y
global,Eurostat_WEEE,BG,2014,EE6_COL,78.8,AVG_3Y
global,Eurostat_WEEE,BG,2015,EE6_COL,106.0,AVG_3Y
global,Eurostat_WEEE,BG,2016,EE6_COL,97.0,AVG_3Y
global,Eurostat_WEEE,BG,2017,EE6_COL,79.4,AVG_3Y
global,Eurostat_WEEE,BG,2018,EE6_COL,73.4,AVG_3Y
global,Eurostat_WEEE,BG,2019,EE6_COL,81.0,AVG_3Y
global,Eurostat_WEEE,BG,2020,EE6_COL,92.2,AVG_3Y
global,Eurostat_WEEE,BG,2021,EE6_COL,108.3,AVG_3Y
global,Eurostat_WEEE,BG,2022,EE6_COL,106.0,AVG_3Y
global,Eurostat_WEEE,BG,2023,EE6_COL,100.7,AVG_3Y
global,Eurostat_WEEE,CY,2011,EE6_COL,14.6,AVG_3Y
global,Eurostat_WEEE,CY,2012,EE6_COL,14.1,AVG_3Y
global,Eurostat_WEEE,CY,2013,EE6_COL,14.5,AVG_3Y
global,Eurostat_WEEE,CY,2014,EE6_COL,18.2,AVG_3Y
global,Eurostat_WEEE,CY,2015,EE6_COL,28.5,AVG_3Y
global,Eurostat_WEEE,CY,2016,EE6_COL,28.7,AVG_3Y
global,Eurostat_WEEE,CY,2017,EE6_COL,57.1,AVG_3Y
global,Eurostat_WEEE,CY,2018,EE6_COL,36.3,AVG_3Y
global,Eurostat_WEEE,CY,2019,EE6_COL,25.3,AVG_3Y
global,Eurostat_WEEE,CY,2020,EE6_COL,32.1,AVG_3Y
global,Eurostat_WEEE,CY,2021,EE6_COL,28.6,AVG_3Y
global,Eurostat_WEEE,CY,2022,EE6_COL,29.3,AVG_3Y
global,Eurostat_WEEE,CY,2023,EE6_COL,24.1,AVG_3Y
global,Eurostat_WEEE,CZ,2011,EE6_COL,29.9,AVG_3Y
global,Eurostat_WEEE,CZ,2012,EE6_COL,30.4,AVG_3Y
global,Eurostat_WEEE,CZ,2013,EE6_COL,31.4,AVG_3Y
global,Eurostat_WEEE,CZ,2014,EE6_COL,33.0,AVG_3Y
global,Eurostat_WEEE,CZ,2015,EE6_COL,42.0,AVG_3Y
global,Eurostat_WEEE,CZ,2017,EE6_COL,58.3,AVG_3Y
global,Eurostat_WEEE,CZ,2018,EE6_COL,48.7,AVG_3Y
global,Eurostat_WEEE,CZ,2019,EE6_COL,54.2,AVG_3Y
global,Eurostat_WEEE,CZ,2020,EE6_COL,57.0,AVG_3Y
global,Eurostat_WEEE,CZ,2021,EE6_COL,57.5,AVG_3Y
global,Eurostat_WEEE,CZ,2022,EE6_COL,57.0,AVG_3Y
global,Eurostat_WEEE,CZ,2023,EE6_COL,61.7,AVG_3Y
global,Eurostat_WEEE,DE,2011,EE6_COL,40.4,AVG_3Y
global,Eurostat_WEEE,DE,2012,EE6_COL,40.9,AVG_3Y
global,Eurostat_WEEE,DE,2013,EE6_COL,42.2,AVG_3Y
global,Eurostat_WEEE,DE,2014,EE6_COL,42.9,AVG_3Y
global,Eurostat_WEEE,DE,2015,EE6_COL,42.5,AVG_3Y
global,Eurostat_WEEE,DE,2016,EE6_COL,44.9,AVG_3Y
global,Eurostat_WEEE,DE,2017,EE6_COL,45.1,AVG_3Y
global,Eurostat_WEEE,DE,2018,EE6_COL,43.1,AVG_3Y
global,Eurostat_WEEE,DE,2019,EE6_COL,44.3,AVG_3Y
global,Eurostat_WEEE,DE,2020,EE6_COL,44.1,AVG_3Y
global,Eurostat_WEEE,DE,2021,EE6_COL,38.6,AVG_3Y
global,Eurostat_WEEE,DE,2022,EE6_COL,31.7,AVG_3Y
global,Eurostat_WEEE,DE,2023,EE6_COL,29.5,AVG_3Y
global,Eurostat_WEEE,DK,2011,EE6_COL,55.5,AVG_3Y
global,Eurostat_WEEE,DK,2012,EE6_COL,52.5,AVG_3Y
global,Eurostat_WEEE,DK,2013,EE6_COL,50.1,AVG_3Y
global,Eurostat_WEEE,DK,2014,EE6_COL,50.8,AVG_3Y
global,Eurostat_WEEE,DK,2015,EE6_COL,50.3,AVG_3Y
global,Eurostat_WEEE,DK,2016,EE6_COL,47.9,AVG_3Y
global,Eurostat_WEEE,DK,2017,EE6_COL,44.9,AVG_3Y
global,Eurostat_WEEE,DK,2018,EE6_COL,44.0,AVG_3Y
global,Eurostat_WEEE,DK,2019,EE6_COL,43.3,AVG_3Y
global,Eurostat_WEEE,DK,2020,EE6_COL,42.7,AVG_3Y
global,Eurostat_WEEE,EE,2011,EE6_COL,47.9,AVG_3Y
global,Eurostat_WEEE,EE,2012,EE6_COL,42.4,AVG_3Y
global,Eurostat_WEEE,EE,2013,EE6_COL,32.9,AVG_3Y
global,Eurostat_WEEE,EE,2014,EE6_COL,42.0,AVG_3Y
global,Eurostat_WEEE,EE,2015,EE6_COL,50.5,AVG_3Y
global,Eurostat_WEEE,EE,2016,EE6_COL,59.8,AVG_3Y
global,Eurostat_WEEE,EE,2017,EE6_COL,59.1,AVG_3Y
global,Eurostat_WEEE,EE,2018,EE6_COL,62.6,AVG_3Y
global,Eurostat_WEEE,EE,2019,EE6_COL,64.2,AVG_3Y
global,Eurostat_WEEE,EE,2020,EE6_COL,61.5,AVG_3Y
global,Eurostat_WEEE,EE,2021,EE6_COL,53.8,AVG_3Y
global,Eurostat_WEEE,EE,2022,EE6_COL,40.1,AVG_3Y
global,Eurostat_WEEE,EE,2023,EE6_COL,45.2,AVG_3Y
global,Eurostat_WEEE,EL,2011,EE6_COL,21.0,AVG_3Y
global,Eurostat_WEEE,EL,2012,EE6_COL,20.5,AVG_3Y
global,Eurostat_WEEE,EL,2013,EE6_COL,24.6,AVG_3Y
global,Eurostat_WEEE,EL,2014,EE6_COL,33.0,AVG_3Y
global,Eurostat_WEEE,EL,2015,EE6_COL,36.8,AVG_3Y
global,Eurostat_WEEE,EL,2016,EE6_COL,41.4,AVG_3Y
global,Eurostat_WEEE,EL,2017,EE6_COL,42.4,AVG_3Y
global,Eurostat_WEEE,EL,2018,EE6_COL,44.6,AVG_3Y
global,Eurostat_WEEE,EL,2019,EE6_COL,47.3,AVG_3Y
global,Eurostat_WEEE,EL,2020,EE6_COL,40.9,AVG_3Y
global,Eurostat_WEEE,EL,2021,EE6_COL,39.1,AVG_3Y
global,Eurostat_WEEE,EL,2022,EE6_COL,37.6,AVG_3Y
global,Eurostat_WEEE,EL,2023,EE6_COL,38.9,AVG_3Y
global,Eurostat_WEEE,ES,2011,EE6_COL,20.8,AVG_3Y
global,Eurostat_WEEE,ES,2012,EE6_COL,22.5,AVG_3Y
global,Eurostat_WEEE,ES,2017,EE6_COL,48.2,AVG_3Y
global,Eurostat_WEEE,ES,2018,EE6_COL,50.7,AVG_3Y
global,Eurostat_WEEE,ES,2019,EE6_COL,55.2,AVG_3Y
global,Eurostat_WEEE,ES,2020,EE6_COL,52.3,AVG_3Y
global,Eurostat_WEEE,ES,2021,EE6_COL,47.8,AVG_3Y
global,Eurostat_WEEE,ES,2022,EE6_COL,43.0,AVG_3Y
global,Eurostat_WEEE,ES,2023,EE6_COL,40.3,AVG_3Y
global,Eurostat_WEEE,EU27_2020,2011,EE6_COL,37.4,AVG_3Y
global,Eurostat_WEEE,EU27_2020,2012,EE6_COL,38.6,AVG_3Y
global,Eurostat_WEEE,EU27_2020,2018,EE6_COL,46.8,AVG_3Y
global,Eurostat_WEEE,EU27_2020,2019,EE6_COL,48.8,AVG_3Y
global,Eurostat_WEEE,EU27_2020,2020,EE6_COL,46.2,AVG_3Y
global,Eurostat_WEEE,FI,2011,EE6_COL,34.6,AVG_3Y
global,Eurostat_WEEE,FI,2012,EE6_COL,36.3,AVG_3Y
global,Eurostat_WEEE,FI,2013,EE6_COL,40.3,AVG_3Y
global,Eurostat_WEEE,FI,2014,EE6_COL,47.1,AVG_3Y
global,Eurostat_WEEE,FI,2015,EE6_COL,46.7,AVG_3Y
global,Eurostat_WEEE,FI,2016,EE6_COL,47.3,AVG_3Y
global,Eurostat_WEEE,FI,2017,EE6_COL,53.5,AVG_3Y
global,Eurostat_WEEE,FI,2018,EE6_COL,54.8,AVG_3Y
global,Eurostat_WEEE,FI,2019,EE6_COL,57.9,AVG_3Y
global,Eurostat_WEEE,FI,2020,EE6_COL,63.3,AVG_3Y
global,Eurostat_WEEE,FI,2021,EE6_COL,54.7,AVG_3Y
global,Eurostat_WEEE,FI,2022,EE6_COL,49.4,AVG_3Y
global,Eurostat_WEEE,FI,2023,EE6_COL,45.9,AVG_3Y
global,Eurostat_WEEE,FR,2011,EE6_COL,29.0,AVG_3Y
global,Eurostat_WEEE,FR,2012,EE6_COL,29.0,AVG_3Y
global,Eurostat_WEEE,FR,2013,EE6_COL,29.4,AVG_3Y
global,Eurostat_WEEE,FR,2014,EE6_COL,32.5,AVG_3Y
global,Eurostat_WEEE,FR,2015,EE6_COL,39.3,AVG_3Y
global,Eurostat_WEEE,FR,2016,EE6_COL,45.3,AVG_3Y
global,Eurostat_WEEE,FR,2017,EE6_COL,44.7,AVG_3Y
global,Eurostat_WEEE,FR,2018,EE6_COL,46.1,AVG_3Y
global,Eurostat_WEEE,FR,2019,EE6_COL,45.7,AVG_3Y
global,Eurostat_WEEE,FR,2020,EE6_COL,42.4,AVG_3Y
global,Eurostat_WEEE,FR,2021,EE6_COL,48.1,AVG_3Y
global,Eurostat_WEEE,FR,2022,EE6_COL,44.7,AVG_3Y
global,Eurostat_WEEE,FR,2023,EE6_COL,44.2,AVG_3Y
global,Eurostat_WEEE,HR,2011,EE6_COL,41.9,AVG_3Y
global,Eurostat_WEEE,HR,2012,EE6_COL,37.6,AVG_3Y
global,Eurostat_WEEE,HR,2013,EE6_COL,35.5,AVG_3Y
global,Eurostat_WEEE,HR,2014,EE6_COL,37.2,AVG_3Y
global,Eurostat_WEEE,HR,2015,EE6_COL,60.1,AVG_3Y
